fecha,entidad,tipo_entidad,componente,valor
2017-09-01,Asociación Popular de Ahorros y Préstamos,CA,Activos Ponderados por Riesgo,37319.78
2017-09-01,Asociación Popular de Ahorros y Préstamos,CA,Patrimonio Técnico,6829.62
2017-09-01,Asociación Cibao,CA,Índice de Solvencia,0.1848
2017-09-01,Asociación Cibao,CA,Capital Primario (Tier 1),0.1434
2017-09-01,Asociación Cibao,CA,Capital Secundario (Tier 2),0.0392
2017-09-01,Asociación Cibao,CA,Activos Ponderados por Riesgo,23324.86
2017-09-01,Asociación Cibao,CA,Patrimonio Técnico,4268.51
2017-09-01,La Nacional,CA,Índice de Solvencia,0.1941
2017-09-01,La Nacional,CA,Capital Primario (Tier 1),0.1573
2017-09-01,La Nacional,CA,Capital Secundario (Tier 2),0.0359
2017-09-01,La Nacional,CA,Activos Ponderados por Riesgo,13994.92
2017-09-01,La Nacional,CA,Patrimonio Técnico,2561.11
2017-09-01,Romana,CA,Índice de Solvencia,0.1809
2017-09-01,Romana,CA,Capital Primario (Tier 1),0.1446
2017-09-01,Romana,CA,Capital Secundario (Tier 2),0.0345
2017-09-01,Romana,CA,Activos Ponderados por Riesgo,9329.94
2017-09-01,Romana,CA,Patrimonio Técnico,1707.4
2017-09-01,Mocana,CA,Índice de Solvencia,0.184
2017-09-01,Mocana,CA,Capital Primario (Tier 1),0.1529
2017-09-01,Mocana,CA,Capital Secundario (Tier 2),0.0401
2017-09-01,Mocana,CA,Activos Ponderados por Riesgo,9329.94
2017-09-01,Mocana,CA,Patrimonio Técnico,1707.4
2017-09-01,ADOPEM,BA,Índice de Solvencia,0.1819
2017-09-01,ADOPEM,BA,Capital Primario (Tier 1),0.1457
2017-09-01,ADOPEM,BA,Capital Secundario (Tier 2),0.0352
2017-09-01,ADOPEM,BA,Activos Ponderados por Riesgo,13606.17
2017-09-01,ADOPEM,BA,Patrimonio Técnico,2489.96
2017-09-01,Bancamérica,BA,Índice de Solvencia,0.1826
2017-09-01,Bancamérica,BA,Capital Primario (Tier 1),0.1467
2017-09-01,Bancamérica,BA,Capital Secundario (Tier 2),0.0356
2017-09-01,Bancamérica,BA,Activos Ponderados por Riesgo,11662.43
2017-09-01,Bancamérica,BA,Patrimonio Técnico,2134.26
2017-09-01,Banfond,BA,Índice de Solvencia,0.1797
2017-09-01,Banfond,BA,Capital Primario (Tier 1),0.1477
2017-09-01,Banfond,BA,Capital Secundario (Tier 2),0.0357
2017-09-01,Banfond,BA,Activos Ponderados por Riesgo,7774.95
2017-09-01,Banfond,BA,Patrimonio Técnico,1422.84
2017-09-01,Motor Crédito,BA,Índice de Solvencia,0.1843
2017-09-01,Motor Crédito,BA,Capital Primario (Tier 1),0.1469
2017-09-01,Motor Crédito,BA,Capital Secundario (Tier 2),0.0379
2017-09-01,Motor Crédito,BA,Activos Ponderados por Riesgo,5831.22
2017-09-01,Motor Crédito,BA,Patrimonio Técnico,1067.13
2017-10-01,Banco Popular Dominicano,BM,Índice de Solvencia,0.1774
2017-10-01,Banco Popular Dominicano,BM,Capital Primario (Tier 1),0.1395
2017-10-01,Banco Popular Dominicano,BM,Capital Secundario (Tier 2),0.0366
2017-10-01,Banco Popular Dominicano,BM,Activos Ponderados por Riesgo,178627.65
2017-10-01,Banco Popular Dominicano,BM,Patrimonio Técnico,33081.45
2017-10-01,Banco de Reservas,BM,Índice de Solvencia,0.1893
2017-10-01,Banco de Reservas,BM,Capital Primario (Tier 1),0.1578
2017-10-01,Banco de Reservas,BM,Capital Secundario (Tier 2),0.0388
2017-10-01,Banco de Reservas,BM,Activos Ponderados por Riesgo,163094.81
2017-10-01,Banco de Reservas,BM,Patrimonio Técnico,30204.8
2017-10-01,BHD León,BM,Índice de Solvencia,0.1916
2017-10-01,BHD León,BM,Capital Primario (Tier 1),0.1493
2017-10-01,BHD León,BM,Capital Secundario (Tier 2),0.0337
2017-10-01,BHD León,BM,Activos Ponderados por Riesgo,116496.29
2017-10-01,BHD León,BM,Patrimonio Técnico,21574.86
2017-10-01,Scotiabank RD,BM,Índice de Solvencia,0.1865
2017-10-01,Scotiabank RD,BM,Capital Primario (Tier 1),0.1506
2017-10-01,Scotiabank RD,BM,Capital Secundario (Tier 2),0.0351
2017-10-01,Scotiabank RD,BM,Activos Ponderados por Riesgo,62131.36
2017-10-01,Scotiabank RD,BM,Patrimonio Técnico,11506.59
2017-10-01,Banesco,BM,Índice de Solvencia,0.1791
2017-10-01,Banesco,BM,Capital Primario (Tier 1),0.1399
2017-10-01,Banesco,BM,Capital Secundario (Tier 2),0.0321
2017-10-01,Banesco,BM,Activos Ponderados por Riesgo,46598.52
2017-10-01,Banesco,BM,Patrimonio Técnico,8629.94
2017-10-01,Citibank RD,BM,Índice de Solvencia,0.1834
2017-10-01,Citibank RD,BM,Capital Primario (Tier 1),0.1493
2017-10-01,Citibank RD,BM,Capital Secundario (Tier 2),0.0353
2017-10-01,Citibank RD,BM,Activos Ponderados por Riesgo,31065.68
2017-10-01,Citibank RD,BM,Patrimonio Técnico,5753.29
2017-10-01,Banco Santa Cruz,BM,Índice de Solvencia,0.1872
2017-10-01,Banco Santa Cruz,BM,Capital Primario (Tier 1),0.1535
2017-10-01,Banco Santa Cruz,BM,Capital Secundario (Tier 2),0.0382
2017-10-01,Banco Santa Cruz,BM,Activos Ponderados por Riesgo,23299.26
2017-10-01,Banco Santa Cruz,BM,Patrimonio Técnico,4314.97
2017-10-01,Banco López de Haro,BM,Índice de Solvencia,0.1828
2017-10-01,Banco López de Haro,BM,Capital Primario (Tier 1),0.147
2017-10-01,Banco López de Haro,BM,Capital Secundario (Tier 2),0.0359
2017-10-01,Banco López de Haro,BM,Activos Ponderados por Riesgo,23299.26
2017-10-01,Banco López de Haro,BM,Patrimonio Técnico,4314.97
2017-10-01,JMMB Bank,BM,Índice de Solvencia,0.1939
2017-10-01,JMMB Bank,BM,Capital Primario (Tier 1),0.1536
2017-10-01,JMMB Bank,BM,Capital Secundario (Tier 2),0.037
2017-10-01,JMMB Bank,BM,Activos Ponderados por Riesgo,23299.26
2017-10-01,JMMB Bank,BM,Patrimonio Técnico,4314.97
2017-10-01,Banco Vimenca,BM,Índice de Solvencia,0.1881
2017-10-01,Banco Vimenca,BM,Capital Primario (Tier 1),0.1536
2017-10-01,Banco Vimenca,BM,Capital Secundario (Tier 2),0.0366
2017-10-01,Banco Vimenca,BM,Activos Ponderados por Riesgo,15532.84
2017-10-01,Banco Vimenca,BM,Patrimonio Técnico,2876.65
2017-10-01,Banco del Progreso,BM,Índice de Solvencia,0.1885
2017-10-01,Banco del Progreso,BM,Capital Primario (Tier 1),0.1482
2017-10-01,Banco del Progreso,BM,Capital Secundario (Tier 2),0.0374
2017-10-01,Banco del Progreso,BM,Activos Ponderados por Riesgo,15532.84
2017-10-01,Banco del Progreso,BM,Patrimonio Técnico,2876.65
2017-10-01,Caribe Express Banco,BM,Índice de Solvencia,0.1771
2017-10-01,Caribe Express Banco,BM,Capital Primario (Tier 1),0.1439
2017-10-01,Caribe Express Banco,BM,Capital Secundario (Tier 2),0.0368
2017-10-01,Caribe Express Banco,BM,Activos Ponderados por Riesgo,15532.84
2017-10-01,Caribe Express Banco,BM,Patrimonio Técnico,2876.65
2017-10-01,Asociación Popular de Ahorros y Préstamos,CA,Índice de Solvencia,0.185
2017-10-01,Asociación Popular de Ahorros y Préstamos,CA,Capital Primario (Tier 1),0.15
2017-10-01,Asociación Popular de Ahorros y Préstamos,CA,Capital Secundario (Tier 2),0.037
2017-10-01,Asociación Popular de Ahorros y Préstamos,CA,Activos Ponderados por Riesgo,37278.81
2017-10-01,Asociación Popular de Ahorros y Préstamos,CA,Patrimonio Técnico,6903.95
2017-10-01,Asociación Cibao,CA,Índice de Solvencia,0.1902
2017-10-01,Asociación Cibao,CA,Capital Primario (Tier 1),0.1496
2017-10-01,Asociación Cibao,CA,Capital Secundario (Tier 2),0.0356
2017-10-01,Asociación Cibao,CA,Activos Ponderados por Riesgo,23299.26
2017-10-01,Asociación Cibao,CA,Patrimonio Técnico,4314.97
2017-10-01,La Nacional,CA,Índice de Solvencia,0.2001
2017-10-01,La Nacional,CA,Capital Primario (Tier 1),0.159
2017-10-01,La Nacional,CA,Capital Secundario (Tier 2),0.037
2017-10-01,La Nacional,CA,Activos Ponderados por Riesgo,13979.56
2017-10-01,La Nacional,CA,Patrimonio Técnico,2588.98
2017-10-01,Romana,CA,Índice de Solvencia,0.1859
2017-10-01,Romana,CA,Capital Primario (Tier 1),0.1485
2017-10-01,Romana,CA,Capital Secundario (Tier 2),0.0378
2017-10-01,Romana,CA,Activos Ponderados por Riesgo,9319.7
2017-10-01,Romana,CA,Patrimonio Técnico,1725.99
2017-10-01,Mocana,CA,Índice de Solvencia,0.1836
2017-10-01,Mocana,CA,Capital Primario (Tier 1),0.1504
2017-10-01,Mocana,CA,Capital Secundario (Tier 2),0.0358
2017-10-01,Mocana,CA,Activos Ponderados por Riesgo,9319.7
2017-10-01,Mocana,CA,Patrimonio Técnico,1725.99
2017-10-01,ADOPEM,BA,Índice de Solvencia,0.1829
2017-10-01,ADOPEM,BA,Capital Primario (Tier 1),0.1486
2017-10-01,ADOPEM,BA,Capital Secundario (Tier 2),0.0338
2017-10-01,ADOPEM,BA,Activos Ponderados por Riesgo,13591.23
2017-10-01,ADOPEM,BA,Patrimonio Técnico,2517.07
2017-10-01,Bancamérica,BA,Índice de Solvencia,0.181
2017-10-01,Bancamérica,BA,Capital Primario (Tier 1),0.1474
2017-10-01,Bancamérica,BA,Capital Secundario (Tier 2),0.035
2017-10-01,Bancamérica,BA,Activos Ponderados por Riesgo,11649.63
2017-10-01,Bancamérica,BA,Patrimonio Técnico,2157.49
2017-10-01,Banfond,BA,Índice de Solvencia,0.1877
2017-10-01,Banfond,BA,Capital Primario (Tier 1),0.1524
2017-10-01,Banfond,BA,Capital Secundario (Tier 2),0.0375
2017-10-01,Banfond,BA,Activos Ponderados por Riesgo,7766.42
2017-10-01,Banfond,BA,Patrimonio Técnico,1438.32
2017-10-01,Motor Crédito,BA,Índice de Solvencia,0.1822
2017-10-01,Motor Crédito,BA,Capital Primario (Tier 1),0.1493
2017-10-01,Motor Crédito,BA,Capital Secundario (Tier 2),0.0337
2017-10-01,Motor Crédito,BA,Activos Ponderados por Riesgo,5824.81
2017-10-01,Motor Crédito,BA,Patrimonio Técnico,1078.74
2017-11-01,Banco Popular Dominicano,BM,Índice de Solvencia,0.177
2017-11-01,Banco Popular Dominicano,BM,Capital Primario (Tier 1),0.1437
2017-11-01,Banco Popular Dominicano,BM,Capital Secundario (Tier 2),0.0393
2017-11-01,Banco Popular Dominicano,BM,Activos Ponderados por Riesgo,178855.01
2017-11-01,Banco Popular Dominicano,BM,Patrimonio Técnico,31109.43
2017-11-01,Banco de Reservas,BM,Índice de Solvencia,0.1762
2017-11-01,Banco de Reservas,BM,Capital Primario (Tier 1),0.1411
2017-11-01,Banco de Reservas,BM,Capital Secundario (Tier 2),0.0326
2017-11-01,Banco de Reservas,BM,Activos Ponderados por Riesgo,163302.4
2017-11-01,Banco de Reservas,BM,Patrimonio Técnico,28404.27
2017-11-01,BHD León,BM,Índice de Solvencia,0.1695
2017-11-01,BHD León,BM,Capital Primario (Tier 1),0.1333
2017-11-01,BHD León,BM,Capital Secundario (Tier 2),0.0352
2017-11-01,BHD León,BM,Activos Ponderados por Riesgo,116644.57
2017-11-01,BHD León,BM,Patrimonio Técnico,20288.76
2017-11-01,Scotiabank RD,BM,Índice de Solvencia,0.1801
2017-11-01,Scotiabank RD,BM,Capital Primario (Tier 1),0.147
2017-11-01,Scotiabank RD,BM,Capital Secundario (Tier 2),0.0364
2017-11-01,Scotiabank RD,BM,Activos Ponderados por Riesgo,62210.44
2017-11-01,Scotiabank RD,BM,Patrimonio Técnico,10820.67
2017-11-01,Banesco,BM,Índice de Solvencia,0.1715
2017-11-01,Banesco,BM,Capital Primario (Tier 1),0.1348
2017-11-01,Banesco,BM,Capital Secundario (Tier 2),0.0353
2017-11-01,Banesco,BM,Activos Ponderados por Riesgo,46657.83
2017-11-01,Banesco,BM,Patrimonio Técnico,8115.5
2017-11-01,Citibank RD,BM,Índice de Solvencia,0.1697
2017-11-01,Citibank RD,BM,Capital Primario (Tier 1),0.139
2017-11-01,Citibank RD,BM,Capital Secundario (Tier 2),0.0321
2017-11-01,Citibank RD,BM,Activos Ponderados por Riesgo,31105.22
2017-11-01,Citibank RD,BM,Patrimonio Técnico,5410.34
2017-11-01,Banco Santa Cruz,BM,Índice de Solvencia,0.1793
2017-11-01,Banco Santa Cruz,BM,Capital Primario (Tier 1),0.149
2017-11-01,Banco Santa Cruz,BM,Capital Secundario (Tier 2),0.0343
2017-11-01,Banco Santa Cruz,BM,Activos Ponderados por Riesgo,23328.91
2017-11-01,Banco Santa Cruz,BM,Patrimonio Técnico,4057.75
2017-11-01,Banco López de Haro,BM,Índice de Solvencia,0.1812
2017-11-01,Banco López de Haro,BM,Capital Primario (Tier 1),0.1529
2017-11-01,Banco López de Haro,BM,Capital Secundario (Tier 2),0.0379
2017-11-01,Banco López de Haro,BM,Activos Ponderados por Riesgo,23328.91
2017-11-01,Banco López de Haro,BM,Patrimonio Técnico,4057.75
2017-11-01,JMMB Bank,BM,Índice de Solvencia,0.1725
2017-11-01,JMMB Bank,BM,Capital Primario (Tier 1),0.1382
2017-11-01,JMMB Bank,BM,Capital Secundario (Tier 2),0.0322
2017-11-01,JMMB Bank,BM,Activos Ponderados por Riesgo,23328.91
2017-11-01,JMMB Bank,BM,Patrimonio Técnico,4057.75
2017-11-01,Banco Vimenca,BM,Índice de Solvencia,0.1674
2017-11-01,Banco Vimenca,BM,Capital Primario (Tier 1),0.1324
2017-11-01,Banco Vimenca,BM,Capital Secundario (Tier 2),0.0321
2017-11-01,Banco Vimenca,BM,Activos Ponderados por Riesgo,15552.61
2017-11-01,Banco Vimenca,BM,Patrimonio Técnico,2705.17
2017-11-01,Banco del Progreso,BM,Índice de Solvencia,0.1711
2017-11-01,Banco del Progreso,BM,Capital Primario (Tier 1),0.1343
2017-11-01,Banco del Progreso,BM,Capital Secundario (Tier 2),0.0327
2017-11-01,Banco del Progreso,BM,Activos Ponderados por Riesgo,15552.61
2017-11-01,Banco del Progreso,BM,Patrimonio Técnico,2705.17
2017-11-01,Caribe Express Banco,BM,Índice de Solvencia,0.1784
2017-11-01,Caribe Express Banco,BM,Capital Primario (Tier 1),0.1407
2017-11-01,Caribe Express Banco,BM,Capital Secundario (Tier 2),0.0354
2017-11-01,Caribe Express Banco,BM,Activos Ponderados por Riesgo,15552.61
2017-11-01,Caribe Express Banco,BM,Patrimonio Técnico,2705.17
2017-11-01,Asociación Popular de Ahorros y Préstamos,CA,Índice de Solvencia,0.1751
2017-11-01,Asociación Popular de Ahorros y Préstamos,CA,Capital Primario (Tier 1),0.1415
2017-11-01,Asociación Popular de Ahorros y Préstamos,CA,Capital Secundario (Tier 2),0.0315
2017-11-01,Asociación Popular de Ahorros y Préstamos,CA,Activos Ponderados por Riesgo,37326.26
2017-11-01,Asociación Popular de Ahorros y Préstamos,CA,Patrimonio Técnico,6492.4
2017-11-01,Asociación Cibao,CA,Índice de Solvencia,0.1724
2017-11-01,Asociación Cibao,CA,Capital Primario (Tier 1),0.1419
2017-11-01,Asociación Cibao,CA,Capital Secundario (Tier 2),0.0345
2017-11-01,Asociación Cibao,CA,Activos Ponderados por Riesgo,23328.91
2017-11-01,Asociación Cibao,CA,Patrimonio Técnico,4057.75
2017-11-01,La Nacional,CA,Índice de Solvencia,0.1797
2017-11-01,La Nacional,CA,Capital Primario (Tier 1),0.1425
2017-11-01,La Nacional,CA,Capital Secundario (Tier 2),0.0349
2017-11-01,La Nacional,CA,Activos Ponderados por Riesgo,13997.35
2017-11-01,La Nacional,CA,Patrimonio Técnico,2434.65
2017-11-01,Romana,CA,Índice de Solvencia,0.1742
2017-11-01,Romana,CA,Capital Primario (Tier 1),0.1439
2017-11-01,Romana,CA,Capital Secundario (Tier 2),0.0353
2017-11-01,Romana,CA,Activos Ponderados por Riesgo,9331.57
2017-11-01,Romana,CA,Patrimonio Técnico,1623.1
2017-11-01,Mocana,CA,Índice de Solvencia,0.181
2017-11-01,Mocana,CA,Capital Primario (Tier 1),0.143
2017-11-01,Mocana,CA,Capital Secundario (Tier 2),0.038
2017-11-01,Mocana,CA,Activos Ponderados por Riesgo,9331.57
2017-11-01,Mocana,CA,Patrimonio Técnico,1623.1
2017-11-01,ADOPEM,BA,Índice de Solvencia,0.1792
2017-11-01,ADOPEM,BA,Capital Primario (Tier 1),0.1412
2017-11-01,ADOPEM,BA,Capital Secundario (Tier 2),0.037
2017-11-01,ADOPEM,BA,Activos Ponderados por Riesgo,13608.53
2017-11-01,ADOPEM,BA,Patrimonio Técnico,2367.02
2017-11-01,Bancamérica,BA,Índice de Solvencia,0.1692
2017-11-01,Bancamérica,BA,Capital Primario (Tier 1),0.1345
2017-11-01,Bancamérica,BA,Capital Secundario (Tier 2),0.0362
2017-11-01,Bancamérica,BA,Activos Ponderados por Riesgo,11664.46
2017-11-01,Bancamérica,BA,Patrimonio Técnico,2028.88
2017-11-01,Banfond,BA,Índice de Solvencia,0.1659
2017-11-01,Banfond,BA,Capital Primario (Tier 1),0.1298
2017-11-01,Banfond,BA,Capital Secundario (Tier 2),0.0317
2017-11-01,Banfond,BA,Activos Ponderados por Riesgo,7776.3
2017-11-01,Banfond,BA,Patrimonio Técnico,1352.58
2017-11-01,Motor Crédito,BA,Índice de Solvencia,0.1849
2017-11-01,Motor Crédito,BA,Capital Primario (Tier 1),0.1494
2017-11-01,Motor Crédito,BA,Capital Secundario (Tier 2),0.0381
2017-11-01,Motor Crédito,BA,Activos Ponderados por Riesgo,5832.23
2017-11-01,Motor Crédito,BA,Patrimonio Técnico,1014.44
2017-12-01,Banco Popular Dominicano,BM,Índice de Solvencia,0.1884
2017-12-01,Banco Popular Dominicano,BM,Capital Primario (Tier 1),0.1517
2017-12-01,Banco Popular Dominicano,BM,Capital Secundario (Tier 2),0.0375
2017-12-01,Banco Popular Dominicano,BM,Activos Ponderados por Riesgo,179839.59
2017-12-01,Banco Popular Dominicano,BM,Patrimonio Técnico,33458.88
2017-12-01,Banco de Reservas,BM,Índice de Solvencia,0.1874
2017-12-01,Banco de Reservas,BM,Capital Primario (Tier 1),0.1496
2017-12-01,Banco de Reservas,BM,Capital Secundario (Tier 2),0.0376
2017-12-01,Banco de Reservas,BM,Activos Ponderados por Riesgo,164201.36
2017-12-01,Banco de Reservas,BM,Patrimonio Técnico,30549.42
2017-12-01,BHD León,BM,Índice de Solvencia,0.1893
2017-12-01,BHD León,BM,Capital Primario (Tier 1),0.15
2017-12-01,BHD León,BM,Capital Secundario (Tier 2),0.0374
2017-12-01,BHD León,BM,Activos Ponderados por Riesgo,117286.69
2017-12-01,BHD León,BM,Patrimonio Técnico,21821.01
2017-12-01,Scotiabank RD,BM,Índice de Solvencia,0.1873
2017-12-01,Scotiabank RD,BM,Capital Primario (Tier 1),0.1498
2017-12-01,Scotiabank RD,BM,Capital Secundario (Tier 2),0.0408
2017-12-01,Scotiabank RD,BM,Activos Ponderados por Riesgo,62552.9
2017-12-01,Scotiabank RD,BM,Patrimonio Técnico,11637.87
2017-12-01,Banesco,BM,Índice de Solvencia,0.1889
2017-12-01,Banesco,BM,Capital Primario (Tier 1),0.1511
2017-12-01,Banesco,BM,Capital Secundario (Tier 2),0.0374
2017-12-01,Banesco,BM,Activos Ponderados por Riesgo,46914.68
2017-12-01,Banesco,BM,Patrimonio Técnico,8728.4
2017-12-01,Citibank RD,BM,Índice de Solvencia,0.182
2017-12-01,Citibank RD,BM,Capital Primario (Tier 1),0.1459
2017-12-01,Citibank RD,BM,Capital Secundario (Tier 2),0.0348
2017-12-01,Citibank RD,BM,Activos Ponderados por Riesgo,31276.45
2017-12-01,Citibank RD,BM,Patrimonio Técnico,5818.94
2017-12-01,Banco Santa Cruz,BM,Índice de Solvencia,0.1789
2017-12-01,Banco Santa Cruz,BM,Capital Primario (Tier 1),0.142
2017-12-01,Banco Santa Cruz,BM,Capital Secundario (Tier 2),0.0387
2017-12-01,Banco Santa Cruz,BM,Activos Ponderados por Riesgo,23457.34
2017-12-01,Banco Santa Cruz,BM,Patrimonio Técnico,4364.2
2017-12-01,Banco López de Haro,BM,Índice de Solvencia,0.1912
2017-12-01,Banco López de Haro,BM,Capital Primario (Tier 1),0.1561
2017-12-01,Banco López de Haro,BM,Capital Secundario (Tier 2),0.0401
2017-12-01,Banco López de Haro,BM,Activos Ponderados por Riesgo,23457.34
2017-12-01,Banco López de Haro,BM,Patrimonio Técnico,4364.2
2017-12-01,JMMB Bank,BM,Índice de Solvencia,0.1852
2017-12-01,JMMB Bank,BM,Capital Primario (Tier 1),0.1475
2017-12-01,JMMB Bank,BM,Capital Secundario (Tier 2),0.0383
2017-12-01,JMMB Bank,BM,Activos Ponderados por Riesgo,23457.34
2017-12-01,JMMB Bank,BM,Patrimonio Técnico,4364.2
2017-12-01,Banco Vimenca,BM,Índice de Solvencia,0.1862
2017-12-01,Banco Vimenca,BM,Capital Primario (Tier 1),0.1545
2017-12-01,Banco Vimenca,BM,Capital Secundario (Tier 2),0.0385
2017-12-01,Banco Vimenca,BM,Activos Ponderados por Riesgo,15638.23
2017-12-01,Banco Vimenca,BM,Patrimonio Técnico,2909.47
2017-12-01,Banco del Progreso,BM,Índice de Solvencia,0.1859
2017-12-01,Banco del Progreso,BM,Capital Primario (Tier 1),0.1487
2017-12-01,Banco del Progreso,BM,Capital Secundario (Tier 2),0.034
2017-12-01,Banco del Progreso,BM,Activos Ponderados por Riesgo,15638.23
2017-12-01,Banco del Progreso,BM,Patrimonio Técnico,2909.47
2017-12-01,Caribe Express Banco,BM,Índice de Solvencia,0.1854
2017-12-01,Caribe Express Banco,BM,Capital Primario (Tier 1),0.149
2017-12-01,Caribe Express Banco,BM,Capital Secundario (Tier 2),0.0374
2017-12-01,Caribe Express Banco,BM,Activos Ponderados por Riesgo,15638.23
2017-12-01,Caribe Express Banco,BM,Patrimonio Técnico,2909.47
2017-12-01,Asociación Popular de Ahorros y Préstamos,CA,Índice de Solvencia,0.1891
2017-12-01,Asociación Popular de Ahorros y Préstamos,CA,Capital Primario (Tier 1),0.1575
2017-12-01,Asociación Popular de Ahorros y Préstamos,CA,Capital Secundario (Tier 2),0.0343
2017-12-01,Asociación Popular de Ahorros y Préstamos,CA,Activos Ponderados por Riesgo,37531.74
2017-12-01,Asociación Popular de Ahorros y Préstamos,CA,Patrimonio Técnico,6982.72
2017-12-01,Asociación Cibao,CA,Índice de Solvencia,0.1932
2017-12-01,Asociación Cibao,CA,Capital Primario (Tier 1),0.1586
2017-12-01,Asociación Cibao,CA,Capital Secundario (Tier 2),0.0418
2017-12-01,Asociación Cibao,CA,Activos Ponderados por Riesgo,23457.34
2017-12-01,Asociación Cibao,CA,Patrimonio Técnico,4364.2
2017-12-01,La Nacional,CA,Índice de Solvencia,0.1855
2017-12-01,La Nacional,CA,Capital Primario (Tier 1),0.1525
2017-12-01,La Nacional,CA,Capital Secundario (Tier 2),0.0352
2017-12-01,La Nacional,CA,Activos Ponderados por Riesgo,14074.4
2017-12-01,La Nacional,CA,Patrimonio Técnico,2618.52
2017-12-01,Romana,CA,Índice de Solvencia,0.1851
2017-12-01,Romana,CA,Capital Primario (Tier 1),0.1437
2017-12-01,Romana,CA,Capital Secundario (Tier 2),0.0396
2017-12-01,Romana,CA,Activos Ponderados por Riesgo,9382.94
2017-12-01,Romana,CA,Patrimonio Técnico,1745.68
2017-12-01,Mocana,CA,Índice de Solvencia,0.1956
2017-12-01,Mocana,CA,Capital Primario (Tier 1),0.155
2017-12-01,Mocana,CA,Capital Secundario (Tier 2),0.0379
2017-12-01,Mocana,CA,Activos Ponderados por Riesgo,9382.94
2017-12-01,Mocana,CA,Patrimonio Técnico,1745.68
2017-12-01,ADOPEM,BA,Índice de Solvencia,0.1791
2017-12-01,ADOPEM,BA,Capital Primario (Tier 1),0.1375
2017-12-01,ADOPEM,BA,Capital Secundario (Tier 2),0.0375
2017-12-01,ADOPEM,BA,Activos Ponderados por Riesgo,13683.45
